@RELATION amazon

@ATTRIBUTE id string
@ATTRIBUTE mean_r numeric
@ATTRIBUTE mean_g numeric
@ATTRIBUTE mean_b numeric
@ATTRIBUTE mean_intensity numeric
@ATTRIBUTE gray_histogram_0 numeric
@ATTRIBUTE gray_histogram_1 numeric
@ATTRIBUTE gray_histogram_2 numeric
@ATTRIBUTE gray_histogram_3 numeric
@ATTRIBUTE gray_histogram_4 numeric
@ATTRIBUTE gray_histogram_5 numeric
@ATTRIBUTE gray_histogram_6 numeric
@ATTRIBUTE gray_histogram_7 numeric
@ATTRIBUTE gray_histogram_8 numeric
@ATTRIBUTE gray_histogram_9 numeric
@ATTRIBUTE gray_histogram_10 numeric
@ATTRIBUTE gray_histogram_11 numeric
@ATTRIBUTE gray_histogram_12 numeric
@ATTRIBUTE gray_histogram_13 numeric
@ATTRIBUTE gray_histogram_14 numeric
@ATTRIBUTE gray_histogram_15 numeric
@ATTRIBUTE lbp_histogram_0 numeric
@ATTRIBUTE lbp_histogram_1 numeric
@ATTRIBUTE lbp_histogram_2 numeric
@ATTRIBUTE lbp_histogram_3 numeric
@ATTRIBUTE lbp_histogram_4 numeric
@ATTRIBUTE lbp_histogram_5 numeric
@ATTRIBUTE lbp_histogram_6 numeric
@ATTRIBUTE lbp_histogram_7 numeric
@ATTRIBUTE lbp_histogram_8 numeric
@ATTRIBUTE lbp_histogram_9 numeric
@ATTRIBUTE lbp_histogram_10 numeric
@ATTRIBUTE lbp_histogram_11 numeric
@ATTRIBUTE lbp_histogram_12 numeric
@ATTRIBUTE lbp_histogram_13 numeric
@ATTRIBUTE lbp_histogram_14 numeric
@ATTRIBUTE lbp_histogram_15 numeric
@ATTRIBUTE class {forest,water,grass,dirty,human-made}

@DATA
'00336.4',95.094611,83.250511,81.615121,86.651683,0.000278,0.000396,0.001070,0.037106,0.474250,0.804556,0.352110,0.048801,0.005867,0.000396,0.000238,0.000000,0.000000,0.000000,0.000000,0.000000,0.323876,0.182413,0.113794,0.059664,0.040749,0.032297,0.026663,0.023141,0.022839,0.023141,0.020827,0.022940,0.021531,0.027669,0.019117,0.039340,dirty
'00336.6',126.897869,109.854746,104.269342,114.311062,0.000391,0.000871,0.001280,0.003181,0.013365,0.190481,0.716375,0.619873,0.251208,0.050650,0.014786,0.005225,0.002826,0.002133,0.002453,0.012423,0.320133,0.158409,0.114266,0.081250,0.051549,0.041443,0.032688,0.025365,0.023197,0.021479,0.018819,0.020333,0.018860,0.018778,0.018287,0.035143,grass
'00336.1',95.959816,82.079516,81.836969,86.224714,0.000000,0.000576,0.007490,0.032871,0.403944,0.867110,0.287470,0.034054,0.003669,0.000303,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.301233,0.164612,0.105994,0.065442,0.043188,0.034272,0.028999,0.025897,0.024579,0.028146,0.025510,0.026750,0.025975,0.029077,0.024424,0.045902,grass
'00336.3',64.922472,59.856964,60.777359,61.453462,0.000146,0.045244,0.225991,0.760322,0.586733,0.155036,0.022205,0.002713,0.000271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269914,0.140033,0.092714,0.069815,0.051031,0.044367,0.036630,0.033991,0.028847,0.029384,0.028713,0.029116,0.029563,0.033141,0.028982,0.053759,grass
'00336.2',225.368326,221.691062,227.896221,223.523095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001046,0.007319,0.044958,0.094099,0.131738,0.152649,0.125465,0.116055,0.118146,0.951443,0.215144,0.188702,0.052885,0.031250,0.008413,0.003606,0.008413,0.006010,0.006010,0.018029,0.055288,0.203125,0.147837,0.043269,0.008413,0.003606,human-made
'01885.3',115.625366,122.492414,110.858599,119.114433,0.006271,0.031789,0.069145,0.118247,0.197061,0.305748,0.393688,0.512243,0.505592,0.350152,0.205067,0.091609,0.037265,0.018000,0.008910,0.004590,0.268767,0.099480,0.101735,0.081241,0.056321,0.044459,0.038041,0.034020,0.031928,0.032375,0.031217,0.030262,0.030242,0.033329,0.028211,0.058372,forest
'01885.2',146.483418,151.422936,134.853840,148.065497,0.001163,0.004622,0.013838,0.027356,0.050700,0.095616,0.158177,0.304813,0.483806,0.548577,0.481480,0.286644,0.126286,0.056573,0.027938,0.021745,0.325503,0.134139,0.117852,0.079635,0.055745,0.038857,0.033015,0.028372,0.024331,0.023610,0.021209,0.019409,0.019248,0.022490,0.018688,0.037897,forest
'01885.1',90.099409,99.147456,94.851098,95.948338,0.011075,0.060887,0.136746,0.227814,0.377108,0.504965,0.519035,0.423831,0.258329,0.101811,0.043158,0.017586,0.007272,0.004040,0.001046,0.000048,0.216487,0.077228,0.077754,0.069391,0.063321,0.051039,0.049940,0.044110,0.042963,0.040717,0.041099,0.039857,0.036368,0.039522,0.037324,0.072879,forest
'00789.3',177.933682,188.119642,176.716335,183.776915,0.000000,0.000000,0.000000,0.001888,0.007082,0.014163,0.051932,0.102919,0.209143,0.411677,0.540090,0.417342,0.285624,0.203950,0.149658,0.402235,0.229048,0.091707,0.075472,0.060992,0.053532,0.050022,0.051777,0.049583,0.047389,0.054849,0.036858,0.040807,0.026766,0.035542,0.028521,0.067135,forest
'01174.2',81.045120,91.218369,99.527246,89.112331,0.000142,0.002707,0.017527,0.181108,0.517247,0.678834,0.444149,0.191652,0.063694,0.020234,0.007267,0.002422,0.001425,0.000000,0.000142,0.000000,0.278157,0.110068,0.109002,0.080845,0.055034,0.046075,0.037543,0.035623,0.032637,0.031570,0.029650,0.030077,0.023464,0.030503,0.023251,0.046502,forest
'01174.3',40.063691,51.819307,75.707783,51.024117,0.006652,0.294383,0.716976,0.579009,0.230123,0.087947,0.049652,0.025543,0.012532,0.004465,0.001360,0.000368,0.000129,0.000074,0.000000,0.000018,0.244703,0.087357,0.083482,0.076133,0.063214,0.053367,0.050009,0.049865,0.043234,0.038727,0.034219,0.033645,0.029109,0.029339,0.026727,0.056870,forest
'01174.1',141.961443,148.091055,136.877019,144.978187,0.001564,0.011153,0.025387,0.044329,0.077772,0.132754,0.229171,0.327903,0.440682,0.500434,0.490048,0.315280,0.154527,0.067026,0.027201,0.016033,0.309303,0.127324,0.111597,0.080005,0.054775,0.040599,0.031970,0.029167,0.026682,0.023858,0.022109,0.022765,0.022268,0.025290,0.022884,0.049407,forest
'01386.3',95.961061,117.522298,107.285756,109.895941,0.000358,0.005292,0.027532,0.127721,0.318159,0.492363,0.530479,0.454247,0.317301,0.182714,0.112990,0.059999,0.029177,0.013945,0.004791,0.002431,0.289104,0.114024,0.108425,0.086385,0.056257,0.037504,0.034038,0.030572,0.029328,0.024262,0.025507,0.028795,0.024618,0.030750,0.024351,0.056079,forest
'01386.2',165.205012,173.512893,149.988247,168.345097,0.000254,0.004672,0.017419,0.039054,0.064141,0.097913,0.137119,0.205121,0.273122,0.388454,0.465698,0.454830,0.377637,0.264641,0.177697,0.173532,0.248242,0.092690,0.096607,0.074142,0.053660,0.039879,0.035820,0.033366,0.031243,0.033461,0.037189,0.038416,0.036576,0.039313,0.035396,0.074001,forest
'01386.1',148.614325,156.428222,148.687481,153.208754,0.005521,0.018405,0.031288,0.062576,0.074538,0.115949,0.158279,0.258584,0.362570,0.476678,0.502445,0.398459,0.293553,0.149997,0.064416,0.033128,0.248258,0.142857,0.098432,0.074913,0.047038,0.030488,0.029617,0.033101,0.025261,0.044425,0.046167,0.032230,0.017422,0.036585,0.040070,0.053136,forest
'01386.7',123.074614,134.948457,140.029874,131.970337,0.000000,0.003313,0.030643,0.067498,0.147420,0.272892,0.471039,0.556343,0.426109,0.294839,0.217195,0.154873,0.121952,0.081578,0.054661,0.052177,0.224541,0.093333,0.098937,0.075556,0.054879,0.040000,0.036522,0.035556,0.037681,0.037874,0.042705,0.042899,0.035749,0.051014,0.032850,0.059903,forest
'01386.6',58.486070,69.644673,111.973363,71.125855,0.000000,0.047501,0.289654,0.665533,0.655723,0.157477,0.085709,0.060925,0.052664,0.035626,0.023751,0.018587,0.009294,0.005679,0.002582,0.002065,0.241379,0.161442,0.087774,0.049373,0.050940,0.039969,0.032132,0.034483,0.036834,0.039185,0.038401,0.033699,0.021160,0.033699,0.024295,0.075235,water
'01386.5',172.168538,182.787808,156.664484,176.631821,0.002007,0.008026,0.023326,0.042388,0.053424,0.081013,0.117130,0.173815,0.246300,0.340105,0.406069,0.397541,0.388010,0.309505,0.292701,0.336092,0.271874,0.127864,0.098189,0.063059,0.051931,0.039057,0.032948,0.036439,0.028584,0.032730,0.028802,0.029020,0.030984,0.036221,0.030329,0.061968,forest
'01386.4',72.526838,88.405838,105.406253,85.593799,0.004725,0.068026,0.173734,0.335950,0.537329,0.579236,0.406735,0.213118,0.112502,0.059178,0.028657,0.013368,0.006720,0.002861,0.001365,0.001306,0.232248,0.094356,0.087338,0.070463,0.053464,0.045547,0.042443,0.039869,0.040292,0.039587,0.038705,0.040962,0.037047,0.035937,0.034826,0.066918,forest
'01255.1',110.601937,120.545531,118.343512,117.309648,0.005394,0.028777,0.082837,0.160781,0.243580,0.335884,0.427406,0.477857,0.459908,0.336887,0.207894,0.108979,0.050123,0.022688,0.009476,0.006060,0.228620,0.083203,0.084728,0.070115,0.055472,0.047769,0.044621,0.044096,0.043255,0.041314,0.042097,0.038790,0.036810,0.036433,0.033899,0.068778,forest
'00596.1',187.214586,195.070047,169.977052,189.867836,0.000000,0.001788,0.012514,0.020738,0.031822,0.050773,0.071154,0.100116,0.154822,0.216679,0.295341,0.386161,0.455169,0.437649,0.365422,0.375791,0.293828,0.136573,0.112278,0.069928,0.045634,0.031845,0.029547,0.030204,0.033158,0.034471,0.024622,0.030860,0.026592,0.028562,0.023966,0.047932,forest
'00596.3',178.871297,186.214855,158.146452,180.820689,0.002026,0.013604,0.031404,0.050362,0.063387,0.086687,0.103474,0.146022,0.181912,0.236326,0.325039,0.408976,0.430539,0.402319,0.339945,0.357890,0.308282,0.151930,0.103448,0.063808,0.040377,0.030799,0.022399,0.023283,0.020483,0.023136,0.029620,0.027704,0.026673,0.037135,0.029767,0.061155,forest
'00596.2',126.605178,135.923014,122.462174,131.599759,0.009978,0.064190,0.142826,0.193909,0.212973,0.278950,0.310672,0.375607,0.398840,0.386479,0.365181,0.272546,0.187952,0.128230,0.075062,0.059424,0.257654,0.113086,0.102222,0.070247,0.048272,0.041358,0.038395,0.035679,0.032840,0.032963,0.033704,0.032840,0.033210,0.038519,0.030741,0.058272,forest
'00596.4',78.201287,89.856032,89.054985,86.263573,0.006394,0.072450,0.173790,0.334010,0.511998,0.577820,0.416534,0.253814,0.121936,0.055707,0.027599,0.014527,0.006862,0.003253,0.001281,0.000549,0.220443,0.078709,0.081054,0.071419,0.056756,0.048688,0.045217,0.045484,0.044869,0.042268,0.041758,0.040573,0.038844,0.038170,0.034479,0.071268,forest
'01723.1',175.069140,183.290754,161.204217,178.312917,0.000040,0.000949,0.007789,0.023603,0.044359,0.065986,0.099710,0.151463,0.240656,0.322851,0.407696,0.437269,0.446125,0.350092,0.252754,0.234804,0.293916,0.122797,0.109248,0.073018,0.052395,0.038117,0.032500,0.029327,0.029542,0.029542,0.028384,0.028170,0.024482,0.031257,0.025083,0.052223,forest
'01723.2',64.063881,80.599861,90.630497,76.800534,0.012689,0.134235,0.275721,0.457444,0.576282,0.493258,0.297951,0.152780,0.083621,0.040077,0.018624,0.007828,0.003605,0.001135,0.000657,0.000677,0.200761,0.073943,0.075793,0.065779,0.055256,0.052513,0.047389,0.045731,0.047177,0.047878,0.046007,0.046050,0.041777,0.040139,0.038205,0.075602,forest
'01723.3',108.926135,126.662777,129.558676,121.692122,0.000082,0.004027,0.028520,0.094684,0.211642,0.386545,0.502763,0.494133,0.400600,0.280025,0.198163,0.120081,0.068712,0.032383,0.020712,0.016603,0.261852,0.108728,0.098095,0.071245,0.054940,0.049623,0.039787,0.038015,0.037483,0.034559,0.034382,0.031546,0.032255,0.029774,0.026407,0.051307,forest
'01723.4',131.422061,139.145924,122.592242,134.947606,0.004394,0.039951,0.097983,0.152631,0.216371,0.263342,0.288444,0.324001,0.395519,0.418954,0.405468,0.319001,0.216321,0.113438,0.051971,0.025657,0.202069,0.072849,0.081669,0.069762,0.055008,0.049194,0.041095,0.040013,0.041055,0.042779,0.042459,0.045225,0.046187,0.047631,0.042539,0.080467,forest
'00060.2',134.202581,140.755902,131.659517,137.757949,0.002788,0.040142,0.094551,0.104718,0.131988,0.168785,0.227294,0.311301,0.435959,0.497436,0.450012,0.333061,0.166998,0.066445,0.024482,0.012200,0.243086,0.104349,0.099274,0.071534,0.051760,0.039209,0.031936,0.031462,0.032071,0.033424,0.034743,0.036942,0.037957,0.039480,0.038228,0.074545,forest
'00060.1',89.623190,96.680769,102.002157,95.179824,0.015539,0.227951,0.322324,0.315600,0.349961,0.371536,0.391469,0.369762,0.341569,0.232293,0.134134,0.066260,0.026790,0.008471,0.002991,0.002515,0.213182,0.084155,0.090035,0.069671,0.051597,0.041764,0.036872,0.035956,0.036824,0.038679,0.039378,0.044150,0.042559,0.045331,0.042583,0.087264,forest
'02064.1',147.769781,154.388091,140.186676,150.789375,0.000464,0.004177,0.012134,0.027451,0.049177,0.090375,0.161189,0.273755,0.442525,0.536856,0.504388,0.339685,0.164925,0.071654,0.030788,0.021284,0.296176,0.114416,0.112089,0.086464,0.058400,0.046120,0.035438,0.031092,0.026915,0.028877,0.026018,0.025457,0.023915,0.024588,0.021111,0.042924,forest
'02064.2',109.019554,114.550048,109.643952,112.342543,0.011471,0.051701,0.107075,0.181493,0.253269,0.354512,0.446765,0.476941,0.444654,0.312091,0.178577,0.086952,0.033898,0.012261,0.004511,0.002562,0.280963,0.105077,0.110077,0.086725,0.056724,0.043280,0.033737,0.029159,0.027382,0.026704,0.027052,0.028151,0.029910,0.030551,0.027217,0.057291,forest
'02537.1',176.342277,184.977995,158.661345,179.397386,0.000000,0.001429,0.009611,0.026399,0.041667,0.053072,0.077555,0.113291,0.166666,0.258150,0.388351,0.515480,0.519859,0.365450,0.204166,0.139142,0.282023,0.115000,0.105250,0.074382,0.050472,0.040274,0.032316,0.028526,0.030455,0.027183,0.030076,0.031144,0.030421,0.031420,0.030662,0.060394,forest
'02537.2',143.224259,150.599438,131.603604,146.226767,0.000367,0.011990,0.067700,0.116563,0.146321,0.167096,0.212285,0.274641,0.361144,0.435390,0.469057,0.410375,0.283592,0.136034,0.060118,0.030126,0.237781,0.090756,0.093793,0.070260,0.051023,0.040684,0.035192,0.034455,0.033289,0.035314,0.039794,0.037953,0.039364,0.042187,0.040438,0.077716,forest
'02537.3',59.784514,71.825768,81.081749,69.278208,0.020275,0.242094,0.520619,0.531880,0.475241,0.312688,0.193599,0.124341,0.082011,0.051721,0.028531,0.014065,0.006944,0.002693,0.001313,0.000312,0.201227,0.079556,0.079580,0.069752,0.056497,0.046046,0.042786,0.042403,0.041947,0.042451,0.044105,0.046382,0.044560,0.045375,0.041780,0.075553,forest
'00328.1',157.045836,161.001252,142.916439,157.759771,0.000787,0.011739,0.027838,0.041151,0.057054,0.081318,0.119945,0.186180,0.301304,0.439644,0.559818,0.485582,0.293468,0.128863,0.044856,0.021838,0.275823,0.115060,0.105527,0.075635,0.054804,0.040053,0.034326,0.029422,0.028049,0.027421,0.028167,0.031384,0.028638,0.034522,0.030403,0.060767,forest
'00328.2',97.600951,102.264594,102.218269,100.865953,0.019129,0.115390,0.197127,0.258121,0.335443,0.395060,0.460943,0.444995,0.359223,0.234293,0.120991,0.051596,0.021312,0.007215,0.002611,0.001282,0.253429,0.094619,0.095054,0.077473,0.053999,0.040282,0.035259,0.034196,0.032651,0.032892,0.035162,0.033520,0.036756,0.039219,0.034534,0.070952,forest
'00328.3',127.246328,130.949912,119.164312,128.499231,0.009119,0.051179,0.093767,0.126318,0.173104,0.227622,0.303288,0.397094,0.476918,0.467448,0.365304,0.217058,0.110345,0.046278,0.015289,0.005878,0.261352,0.106015,0.103696,0.080340,0.054954,0.038493,0.031846,0.030500,0.029713,0.029237,0.030749,0.032405,0.033751,0.033709,0.032301,0.070939,forest
'02896.2',134.274231,141.152507,129.498236,137.768934,0.003571,0.041502,0.095615,0.119422,0.146157,0.184538,0.228275,0.332142,0.414100,0.475628,0.454331,0.333365,0.183556,0.080864,0.034247,0.019062,0.254213,0.101747,0.095892,0.069096,0.050492,0.040274,0.035619,0.032050,0.032131,0.031531,0.035213,0.036284,0.037095,0.039593,0.036624,0.072146,forest
'02896.1',92.552875,99.137381,98.573484,97.109389,0.025465,0.208820,0.276329,0.301367,0.340533,0.392831,0.385681,0.408041,0.339593,0.246477,0.147265,0.066625,0.027260,0.009542,0.002307,0.000798,0.228192,0.091558,0.089302,0.071569,0.053438,0.042793,0.035997,0.035492,0.035333,0.037590,0.039607,0.041386,0.040828,0.041625,0.039607,0.075684,forest
'00352.3',160.051334,163.326898,145.339071,160.307386,0.001030,0.005260,0.014452,0.028253,0.045362,0.069575,0.115506,0.186111,0.291260,0.460967,0.557547,0.471406,0.304112,0.134296,0.051056,0.023589,0.308350,0.124776,0.115310,0.081213,0.052359,0.039410,0.033147,0.026919,0.025159,0.023541,0.024244,0.022520,0.022555,0.026180,0.021992,0.052324,forest
'01899.1',90.076124,106.956572,116.106546,102.950847,0.000599,0.012466,0.063622,0.176752,0.373775,0.513223,0.517678,0.436255,0.279775,0.138231,0.067066,0.031989,0.013739,0.006476,0.002527,0.000992,0.262208,0.091088,0.091613,0.077566,0.060870,0.054337,0.049290,0.045315,0.040610,0.035083,0.032570,0.029670,0.027089,0.026632,0.025033,0.051026,forest
'01899.2',69.979091,86.274751,95.070446,82.403850,0.007735,0.061293,0.200004,0.392704,0.564043,0.541217,0.365348,0.212253,0.101708,0.040190,0.018950,0.007149,0.002067,0.000534,0.000121,0.000017,0.233142,0.072108,0.077740,0.072307,0.064677,0.056548,0.054071,0.049936,0.047020,0.043804,0.038890,0.035754,0.031120,0.032419,0.028284,0.062180,forest
'01899.3',207.960743,212.537640,192.030778,208.849735,0.000000,0.000000,0.001597,0.007187,0.015172,0.029317,0.040268,0.061941,0.090117,0.113502,0.164948,0.182516,0.214684,0.264762,0.302291,0.839230,0.267977,0.165401,0.107191,0.065505,0.049725,0.038410,0.029626,0.031264,0.027840,0.026798,0.024862,0.026649,0.025160,0.033497,0.023820,0.056275,forest
'02274.4',88.679447,102.600497,110.202128,99.302462,0.000153,0.025794,0.153849,0.293657,0.404923,0.464448,0.446896,0.414539,0.314109,0.176896,0.084251,0.031594,0.011600,0.003205,0.000458,0.000000,0.217920,0.102181,0.084289,0.067515,0.059407,0.048644,0.042214,0.041655,0.037741,0.040956,0.037881,0.045010,0.036902,0.043193,0.032010,0.062483,forest
'02274.1',99.284334,105.323001,103.012065,103.255769,0.022040,0.184304,0.267099,0.272601,0.317938,0.348299,0.381343,0.394859,0.403756,0.293691,0.185594,0.096550,0.050533,0.021497,0.008898,0.004992,0.213716,0.081489,0.084820,0.071021,0.055912,0.043630,0.038871,0.038663,0.038871,0.040388,0.043719,0.044195,0.042321,0.043362,0.038782,0.080240,forest
'02274.2',95.515262,102.952355,100.390928,100.437389,0.005095,0.102821,0.248364,0.307940,0.368953,0.399263,0.424348,0.388289,0.356280,0.231641,0.139925,0.072641,0.030180,0.012281,0.002090,0.000261,0.219716,0.095146,0.085481,0.066366,0.050687,0.045855,0.039626,0.037908,0.038445,0.036727,0.043600,0.044674,0.040700,0.045210,0.035116,0.074742,forest
'01117.1',116.399548,123.039607,116.559076,120.312872,0.003575,0.035150,0.084961,0.144986,0.231088,0.315177,0.389894,0.453554,0.457550,0.399507,0.259088,0.140840,0.059935,0.021601,0.007631,0.002974,0.247516,0.094041,0.092110,0.079494,0.056443,0.043267,0.040464,0.037255,0.034607,0.033984,0.032645,0.035199,0.033019,0.035947,0.032738,0.071271,forest
'01083.1',143.560944,149.224494,129.365699,145.266366,0.002270,0.012554,0.035902,0.059343,0.087417,0.125450,0.189936,0.292501,0.433748,0.520239,0.504256,0.328357,0.153153,0.067867,0.026267,0.019596,0.299029,0.130322,0.109034,0.073792,0.046989,0.037062,0.029065,0.028679,0.027300,0.024708,0.028182,0.026638,0.028017,0.030554,0.025756,0.054875,forest
'01083.2',114.563694,122.130866,112.354201,118.750623,0.005270,0.037643,0.095919,0.163706,0.218335,0.293016,0.383810,0.469322,0.494862,0.378624,0.238774,0.115934,0.047966,0.019639,0.007063,0.004349,0.260961,0.100076,0.094646,0.072146,0.053164,0.043182,0.037739,0.034752,0.032894,0.032589,0.032589,0.032881,0.034062,0.034274,0.033067,0.070978,forest
'01250.1',156.871377,160.606755,138.463554,156.969883,0.000806,0.005757,0.014571,0.027151,0.046081,0.069323,0.117938,0.201310,0.339292,0.504567,0.559485,0.433609,0.234526,0.099269,0.040916,0.019356,0.318347,0.138083,0.119936,0.080339,0.052513,0.037145,0.029592,0.026060,0.022790,0.020077,0.021188,0.020861,0.021254,0.026453,0.020502,0.044862,forest
'01529.2',105.807401,114.875721,105.363654,111.073225,0.002964,0.055730,0.120234,0.200865,0.303787,0.454851,0.493862,0.457460,0.324894,0.219007,0.145609,0.090354,0.062014,0.043754,0.026442,0.019802,0.185615,0.064507,0.067434,0.065385,0.054650,0.050942,0.040890,0.045086,0.041378,0.048600,0.055138,0.046648,0.051039,0.051722,0.045965,0.085000,forest
'00671.3',173.549875,181.666783,160.006850,176.769887,0.001026,0.006004,0.016670,0.028846,0.043335,0.065226,0.096534,0.151206,0.211024,0.312313,0.418021,0.475117,0.447632,0.356748,0.236570,0.185422,0.326440,0.136333,0.118253,0.076052,0.051908,0.036027,0.028964,0.024499,0.022567,0.020146,0.019946,0.022389,0.021301,0.023611,0.022567,0.048998,forest
'00671.2',142.369072,150.798952,131.966436,146.127135,0.003035,0.017008,0.037006,0.063076,0.099100,0.150168,0.234760,0.351136,0.443941,0.483046,0.425237,0.325200,0.217038,0.120661,0.061335,0.033882,0.303985,0.129279,0.120647,0.082174,0.052925,0.039163,0.031765,0.027523,0.024810,0.022738,0.024021,0.022837,0.024120,0.025057,0.022443,0.046513,forest
'00412.2',84.163020,95.244227,97.145336,92.136772,0.000798,0.031127,0.141402,0.310639,0.528761,0.574521,0.400162,0.256133,0.175755,0.107814,0.060857,0.028201,0.010542,0.004190,0.001164,0.000698,0.212989,0.082178,0.081123,0.067534,0.056806,0.051357,0.046760,0.046862,0.046147,0.045227,0.043422,0.041310,0.039948,0.038382,0.033103,0.066853,forest
'01756.3',158.516255,160.864799,143.496771,158.187794,0.001194,0.007948,0.019034,0.034724,0.052427,0.078726,0.115224,0.196134,0.328243,0.458817,0.576736,0.445412,0.261830,0.125935,0.054406,0.032064,0.313489,0.126266,0.118269,0.079794,0.051360,0.037009,0.031144,0.027279,0.025147,0.023236,0.022348,0.024214,0.021770,0.026790,0.022925,0.048960,forest
'02387.2',139.864885,144.718428,133.129636,141.945903,0.001481,0.018940,0.063102,0.100945,0.131118,0.170517,0.227413,0.308705,0.416945,0.485842,0.457900,0.350673,0.199921,0.088568,0.037655,0.020572,0.242741,0.096297,0.094952,0.072789,0.053261,0.043386,0.036533,0.035538,0.036035,0.033990,0.035354,0.035685,0.036054,0.036699,0.036717,0.073968,forest
'02387.1',101.558682,106.166629,104.748615,104.631237,0.015768,0.118373,0.216264,0.268965,0.314442,0.372868,0.423168,0.424688,0.386280,0.283654,0.173716,0.088091,0.037483,0.015240,0.006188,0.002753,0.219043,0.084890,0.086425,0.071174,0.054905,0.045216,0.039953,0.039793,0.040172,0.040392,0.039734,0.040790,0.039813,0.042026,0.038059,0.077613,forest
'00199.7',126.383723,113.517229,113.693430,117.401757,0.000246,0.000628,0.001337,0.004340,0.022163,0.226814,0.653475,0.682079,0.220400,0.062804,0.037693,0.028850,0.022627,0.016568,0.008871,0.011982,0.343185,0.159738,0.123015,0.081495,0.050287,0.032256,0.024371,0.017920,0.017369,0.016045,0.017314,0.018637,0.020291,0.024151,0.016652,0.037274,dirty
'02296.1',114.305947,120.179370,114.094357,117.729088,0.008727,0.097682,0.170985,0.195870,0.235018,0.275911,0.353343,0.419721,0.455960,0.396713,0.295616,0.173931,0.078802,0.033518,0.011410,0.004335,0.225505,0.090267,0.091573,0.072781,0.053198,0.042617,0.035815,0.034647,0.035506,0.036176,0.036330,0.040453,0.040436,0.042926,0.041260,0.080511,forest
'02296.2',146.680713,151.946029,137.430907,148.715104,0.000604,0.015090,0.046255,0.078849,0.104073,0.128757,0.176728,0.254306,0.378171,0.480974,0.511821,0.401140,0.235436,0.112142,0.047494,0.024843,0.246366,0.096916,0.097494,0.075319,0.053593,0.042104,0.034627,0.031482,0.032829,0.033728,0.035654,0.036841,0.036424,0.039793,0.035621,0.071211,forest
